 clusterID,  avg_angle,  avg_length,  [WRuns  keys] 
1,1.05159026202,445.7142857142857,20160814_1019_1/1,20160814_1019_1/4,20160814_1019_1/6,20160814_1019_1/5,20160814_1019_1/2,20160814_1019_1/0,20160814_1019_1/3
10,0.0825733577611,422.5,20160814_1026_1/1,20160814_1026_1/3,20160814_1026_1/0,20160814_1026_1/2
11,0.375193183836,580.0,20160814_1026_1/4,20160814_1026_1/7,20160814_1026_1/5,20160814_1026_1/6
14,0.174726002222,526.25,20160814_1022_1/3,20160814_1022_1/7,20160814_1022_1/6,20160814_1022_1/1,20160814_1022_1/0,20160814_1022_1/5,20160814_1022_1/4,20160814_1022_1/2
15,0.140968808904,477.5,20160814_1023_1/11,20160814_1023_1/13,20160814_1023_1/2,20160814_1023_1/6
16,0.12207333584,511.6666666666667,20160814_1022_1/11,20160814_1022_1/12,20160814_1023_1/0,20160814_1022_1/10,20160814_1022_1/13,20160814_1022_1/9
2,5.8942690482,467.5,20160814_1019_1/10,20160814_1019_1/9,20160814_1019_1/12,20160814_1019_1/11
24,0.53429803031,580.9090909090909,20160814_1007_1/4,20160814_1007_1/3,20160814_1007_1/14,20160814_1007_1/5,20160814_1007_1/6,20160814_1007_1/9,20160814_1007_1/8,20160814_1007_1/10,20160814_1007_1/2,20160814_1007_1/7,20160814_1007_1/1
25,6.20215304264,490.0,20160814_1008_1/3,20160814_1008_1/2,20160814_1008_1/4
26,0.230010184361,485.0,20160814_1007_1/17,20160814_1007_1/12,20160814_1007_1/15,20160814_1007_1/11,20160814_1007_1/16,20160814_1007_1/13
28,0.288730646859,471.42857142857144,20160814_1008_1/7,20160814_1008_1/10,20160814_1008_1/17,20160814_1008_1/19,20160814_1008_1/11,20160814_1008_1/8,20160814_1008_1/16
33,5.97315042053,377.5,20160814_1004_1/6,20160814_1004_1/5,20160814_1004_1/2,20160814_1004_1/1
34,4.13795116024,537.5,20160814_1005_1/7,20160814_1005_1/9,20160814_1005_1/8,20160814_1005_1/6
35,4.4898270063,460.0,20160814_1005_1/1,20160814_1005_1/4,20160814_1005_1/3,20160814_1005_1/0
36,4.57056467986,565.0,20160814_1002_1/9,20160814_1002_1/1,20160814_1002_1/8,20160814_1002_1/3
37,0.242422249113,546.0,20160814_1002_1/4,20160814_1002_1/10,20160814_1002_1/6,20160814_1002_1/7,20160814_1002_1/5
39,0.355306067616,400.0,20160814_1001_1/5,20160814_1001_1/4,20160814_1002_1/0,20160814_1002_1/2,20160814_1001_1/6
41,4.03924262127,462.5,20160814_1004_1/8,20160814_1004_1/9,20160814_1004_1/12,20160814_1004_1/10
43,4.27754703559,550.0,20160814_1003_1/22,20160814_1003_1/21,20160814_1003_1/20,20160814_1003_1/19
44,3.99386204461,545.0,20160814_1003_1/15,20160814_1003_1/13,20160814_1003_1/9,20160814_1003_1/12,20160814_1003_1/17,20160814_1003_1/11
46,0.278093391766,554.0,20160814_1003_1/3,20160814_1003_1/2,20160814_1003_1/1,20160814_1003_1/7,20160814_1003_1/8
47,0.299421003139,525.5555555555555,20160814_1002_1/24,20160814_1002_1/20,20160814_1002_1/23,20160814_1002_1/18,20160814_1002_1/19,20160814_1002_1/17,20160814_1002_1/15,20160814_1002_1/22,20160814_1002_1/21
