key,length,raw_angle,x0,y0,date,time,cam_angle
20160816_1407_1/22,71,6.253991308,92.3,102,16-08-16,14:07:50:978,-6.253991308
20160816_1407_1/23,63,5.802958112,94.3,93.5,16-08-16,14:07:53:354,-5.802958112
20160816_1407_1/24,58,5.82338045,94.1,91.9,16-08-16,14:07:53:393,-5.82338045
20160816_1407_1/25,65,5.942391792,90.6,97,16-08-16,14:07:55:597,-5.942391792
20160816_1407_1/26,70,6.080728071,89.5,90.3,16-08-16,14:07:57:836,-6.080728071
20160816_1407_1/27,69,6.076547761,90.4,91.6,16-08-16,14:07:57:836,-6.076547761
20160816_1408_1/0,24,6.255980172,89.8,99.4,16-08-16,14:08:00:146,-6.255980172
20160816_1408_1/1,64,5.997625329,86.8,97,16-08-16,14:08:01:909,-5.997625329
20160816_1408_1/2,40,5.986467736,87.2,103.7,16-08-16,14:08:04:236,-5.986467736
20160816_1408_1/3,33,5.884734543,90.8,92.5,16-08-16,14:08:06:453,-5.884734543
20160816_1408_1/4,32,5.896419225,89.9,93.8,16-08-16,14:08:06:469,-5.896419225
20160816_1408_1/5,64,6.068695836,82,46.4,16-08-16,14:08:07:759,-6.068695836
20160816_1408_1/6,50,6.009880295,90.3,98,16-08-16,14:08:08:774,-6.009880295
20160816_1408_1/7,45,6.015604451,92.2,98.2,16-08-16,14:08:08:837,-6.015604451
20160816_1408_1/8,44,6.074915686,81.5,48.5,16-08-16,14:08:10:783,-6.074915686
20160816_1408_1/10,39,5.717745916,92,97.8,16-08-16,14:08:11:330,-5.717745916
20160816_1408_0/4,40,6.116204292,23.5,100.5,16-08-16,14:08:19:592,-2.974611638
20160816_1408_0/5,41,6.031810407,24.7,101.9,16-08-16,14:08:19:623,-2.890217754
20160816_1408_0/10,49,3.578685065,81.3,44,16-08-16,14:08:32:393,-0.437092411
20160816_1408_0/11,27,2.878315359,102.7,54.2,16-08-16,14:08:37:932,0.263277295
20160816_1408_1/14,27,1.578357647,141.5,86.5,16-08-16,14:08:48:546,-1.578357647
20160816_1408_1/15,71,5.971808053,74.1,65.9,16-08-16,14:08:50:240,-5.971808053
20160816_1408_1/16,62,5.885115534,74.6,65.2,16-08-16,14:08:52:998,-5.885115534
20160816_1408_1/17,59,5.870213175,75.8,64,16-08-16,14:08:55:606,-5.870213175
20160816_1408_0/18,36,1.77710127,25.3,79.7,16-08-16,14:08:55:637,1.364491384
20160816_1408_1/18,48,6.033628327,77.6,60.9,16-08-16,14:08:57:893,-6.033628327
20160816_1408_0/21,28,4.506673686,23.8,71.8,16-08-16,14:08:59:402,-1.365081033
20160816_1409_1/0,58,5.759688651,78.5,61.3,16-08-16,14:09:00:259,-5.759688651
20160816_1409_1/1,49,6.216647939,81.5,61.5,16-08-16,14:09:02:577,-6.216647939
20160816_1409_0/1,109,5.385869173,78.5,45.9,16-08-16,14:09:02:904,-2.244276519
20160816_1409_1/2,58,5.95469209,79.8,60.5,16-08-16,14:09:04:889,-5.95469209
20160816_1409_0/3,113,2.682793835,76.9,47,16-08-16,14:09:05:813,0.458798818
20160816_1409_0/2,113,5.824386489,76.9,47,16-08-16,14:09:05:813,-2.682793835
20160816_1409_1/3,42,0.204800859,80,63.5,16-08-16,14:09:07:434,-0.204800859
20160816_1409_0/4,45,5.214938334,79.2,44.2,16-08-16,14:09:08:671,-2.073345681
20160816_1409_1/4,56,6.023513462,78.2,61.2,16-08-16,14:09:09:380,-6.023513462
20160816_1409_1/5,65,6.251471343,80.5,66.8,16-08-16,14:09:11:892,-6.251471343
20160816_1409_0/7,62,6.225491908,79.4,52,16-08-16,14:09:12:425,-3.083899254
20160816_1409_1/8,56,6.230963859,78.3,63.9,16-08-16,14:09:17:004,-6.230963859
20160816_1409_1/9,66,5.60583923,79.8,61.6,16-08-16,14:09:19:536,-5.60583923
20160816_1409_0/9,52,0.867741631,42.3,38.8,16-08-16,14:09:21:267,2.273851023
20160816_1409_1/11,47,0.0045382,80.9,68.1,16-08-16,14:09:22:830,-0.0045382
20160816_1409_0/11,54,2.38167758,67.5,72,16-08-16,14:09:24:018,0.759915073
20160816_1409_0/14,48,3.197465554,143.5,91.8,16-08-16,14:09:29:704,-0.0558729
20160816_1409_0/15,25,3.420368927,136.3,8.4,16-08-16,14:09:35:636,-0.278776273
20160816_1409_0/16,47,3.628788555,136,8.9,16-08-16,14:09:36:487,-0.487195902
20160816_1409_0/18,98,0.478725579,135.8,10,16-08-16,14:09:38:433,2.662867074
20160816_1409_0/19,93,0.467553478,136.1,11.6,16-08-16,14:09:40:896,2.674039176
20160816_1409_1/14,57,5.901451853,86.4,46.6,16-08-16,14:09:41:537,-5.901451853
20160816_1409_0/20,24,4.568799691,136.5,12.5,16-08-16,14:09:42:215,-1.427207038
20160816_1409_0/23,23,3.070930202,135.8,8.5,16-08-16,14:09:45:829,0.070662452
20160816_1410_1/2,54,6.068539468,86.9,46.6,16-08-16,14:10:25:042,-6.068539468
20160816_1410_1/4,89,6.058091538,80.4,50.8,16-08-16,14:10:28:069,-6.058091538
20160816_1410_1/5,75,5.834328614,70.2,56,16-08-16,14:10:31:080,-5.834328614
20160816_1410_0/3,35,3.649444674,93.4,58,16-08-16,14:10:31:295,-0.50785202
20160816_1410_1/9,43,6.01866273,78.3,59.3,16-08-16,14:10:34:350,-6.01866273
20160816_1410_1/10,39,6.050582906,77.9,56.6,16-08-16,14:10:34:397,-6.050582906
20160816_1410_1/12,59,5.907691765,76,59,16-08-16,14:10:39:117,-5.907691765
20160816_1410_1/13,63,5.959017711,73.3,65,16-08-16,14:10:41:629,-5.959017711
20160816_1410_1/15,45,5.786557421,81.2,68.8,16-08-16,14:10:52:542,-5.786557421
20160816_1410_1/16,58,5.952487733,75.4,64.4,16-08-16,14:10:54:926,-5.952487733
20160816_1410_0/5,24,0.46896678,59,48.5,16-08-16,14:10:56:719,2.672625873
20160816_1410_1/18,60,5.471279771,74.3,59.9,16-08-16,14:10:57:277,-5.471279771
20160816_1410_1/19,98,5.996423014,69.9,63.4,16-08-16,14:10:59:359,-5.996423014
20160816_1411_1/0,35,6.005449093,75.2,61,16-08-16,14:11:03:532,-6.005449093
20160816_1411_1/3,60,5.986652103,83,73.4,16-08-16,14:11:06:732,-5.986652103
20160816_1411_1/2,60,5.986652103,83,73.4,16-08-16,14:11:06:732,-5.986652103
20160816_1411_1/4,50,5.974062177,84,71.6,16-08-16,14:11:06:825,-5.974062177
20160816_1411_1/5,26,5.960462719,86.6,75.2,16-08-16,14:11:07:060,-5.960462719
20160816_1411_1/8,72,6.211697108,66,50.6,16-08-16,14:11:40:738,-6.211697108
20160816_1411_1/9,68,6.213815363,65.4,52.3,16-08-16,14:11:40:785,-6.213815363
20160816_1411_1/10,55,5.784578196,76.1,52.7,16-08-16,14:11:43:601,-5.784578196
20160816_1411_1/11,66,6.036858041,74.8,54.2,16-08-16,14:11:45:967,-6.036858041
20160816_1411_1/13,55,0.109688433,72.5,56.8,16-08-16,14:11:50:223,-0.109688433
20160816_1411_1/14,46,6.205122824,74.5,57,16-08-16,14:11:52:334,-6.205122824
20160816_1411_1/16,47,6.16880425,80.8,55.5,16-08-16,14:11:54:462,-6.16880425
20160816_1411_1/17,46,6.173125649,78.4,56.5,16-08-16,14:11:54:483,-6.173125649
20160816_1411_1/18,35,0.017861716,81.1,57,16-08-16,14:11:56:285,-0.017861716
20160816_1411_1/19,67,6.090424599,79.2,55.2,16-08-16,14:11:58:194,-6.090424599
20160816_1412_1/0,63,6.259865266,84.5,60.3,16-08-16,14:12:02:331,-6.259865266
20160816_1412_1/1,58,6.265551239,85.5,58.9,16-08-16,14:12:02:380,-6.265551239
20160816_1412_1/2,36,5.851978053,88.5,57.5,16-08-16,14:12:04:583,-5.851978053
20160816_1412_1/4,55,0.05943344,84.7,58.1,16-08-16,14:12:06:509,-0.05943344
20160816_1412_1/5,37,0.110713637,87.3,57.6,16-08-16,14:12:06:681,-0.110713637
20160816_1412_1/6,31,6.130408783,89,55.3,16-08-16,14:12:08:644,-6.130408783
20160816_1412_1/7,42,6.018306193,88.5,54.8,16-08-16,14:12:12:784,-6.018306193
20160816_1412_1/8,46,5.790905527,88.8,53.8,16-08-16,14:12:14:739,-5.790905527
20160816_1413_0/1,28,2.720475454,86.1,97.8,16-08-16,14:13:14:145,0.421117199
20160816_1413_0/2,28,3.438441848,98.8,62.5,16-08-16,14:13:24:791,-0.296849194
20160816_1413_1/1,61,0.151581272,67.3,59.7,16-08-16,14:13:24:791,-0.151581272
20160816_1413_1/2,60,0.147241187,66.9,61.4,16-08-16,14:13:24:806,-0.147241187
20160816_1413_1/3,30,6.134221675,66.7,52.5,16-08-16,14:13:27:887,-6.134221675
20160816_1413_1/4,22,6.183409786,71.2,54.8,16-08-16,14:13:28:191,-6.183409786
20160816_1413_0/3,22,1.692258313,77,62.5,16-08-16,14:13:30:447,1.449334341
20160816_1413_0/4,27,2.219194261,59.5,81.5,16-08-16,14:13:42:297,0.922398393
20160816_1413_0/5,78,4.226778092,55.3,93,16-08-16,14:13:45:894,-1.085185438
20160816_1414_0/1,24,3.52692615,33.4,104.9,16-08-16,14:14:02:320,-0.385333496
20160816_1414_0/5,100,1.523734565,137.3,75.5,16-08-16,14:14:30:679,1.617858089
20160816_1414_0/6,22,1.918025389,26.6,73,16-08-16,14:14:36:375,1.223567264
20160816_1414_1/1,81,5.921030392,89.5,43.5,16-08-16,14:14:43:059,-5.921030392
20160816_1414_1/2,22,2.651601302,132,79,16-08-16,14:14:59:550,-2.651601302
20160816_1415_1/1,55,6.070510038,73.3,96,16-08-16,14:15:06:386,-6.070510038
20160816_1415_0/0,48,2.98038095,131,10.5,16-08-16,14:15:18:680,0.161211704
20160816_1415_1/2,70,5.998483902,77.5,92.2,16-08-16,14:15:19:662,-5.998483902
20160816_1415_1/4,79,6.168213193,72.5,87.8,16-08-16,14:15:23:140,-6.168213193
20160816_1415_1/5,65,5.838719676,69.5,88.3,16-08-16,14:15:25:443,-5.838719676
20160816_1415_1/6,62,5.845768956,68.8,92.8,16-08-16,14:15:27:756,-5.845768956
20160816_1415_1/7,26,6.034201531,68,99.5,16-08-16,14:15:30:139,-6.034201531
20160816_1415_1/8,26,2.809608676,74,102.3,16-08-16,14:15:30:405,-2.809608676
20160816_1415_1/9,78,6.099736747,68.8,99.6,16-08-16,14:15:32:611,-6.099736747
20160816_1415_1/10,55,6.180032977,69,99.2,16-08-16,14:15:35:029,-6.180032977
20160816_1415_1/11,25,2.400819005,70.5,96,16-08-16,14:15:37:194,-2.400819005
20160816_1415_1/12,86,6.015110434,88.3,74.5,16-08-16,14:15:37:644,-6.015110434
20160816_1415_0/3,42,3.396662632,65.5,47.3,16-08-16,14:15:37:707,-0.255069978
20160816_1415_1/13,57,5.890200166,66.8,101.3,16-08-16,14:15:39:541,-5.890200166
20160816_1415_1/14,69,5.921368505,71.3,98.1,16-08-16,14:15:41:549,-5.921368505
20160816_1415_0/6,30,4.078980369,126.8,9.8,16-08-16,14:15:42:177,-0.937387715
20160816_1415_1/15,37,5.527760119,91.6,51,16-08-16,14:15:42:694,-5.527760119
20160816_1415_1/16,72,5.861921337,92,77.8,16-08-16,14:15:43:328,-5.861921337
20160816_1415_1/17,52,5.914979894,76.5,99.8,16-08-16,14:15:44:298,-5.914979894
20160816_1415_1/19,71,6.074358099,94.3,78.8,16-08-16,14:15:46:091,-6.074358099
20160816_1415_0/7,49,0.932296864,55.3,74.9,16-08-16,14:15:46:854,2.20929579
20160816_1415_1/20,50,6.006030832,96,72.5,16-08-16,14:15:48:451,-6.006030832
20160816_1415_1/21,65,5.819945942,94.7,75.5,16-08-16,14:15:50:621,-5.819945942
20160816_1415_1/22,54,6.215565258,98,79.7,16-08-16,14:15:52:914,-6.215565258
20160816_1415_1/23,83,5.996773033,90.6,86.2,16-08-16,14:15:55:325,-5.996773033
20160816_1415_1/24,57,6.167385491,62.4,43.3,16-08-16,14:15:56:346,-6.167385491
20160816_1415_1/25,22,3.060290955,65.8,38.5,16-08-16,14:15:56:693,-3.060290955
20160816_1415_1/26,45,6.229174802,88.8,86.8,16-08-16,14:15:57:897,-6.229174802
20160816_1415_1/27,52,6.120563904,66.2,41.6,16-08-16,14:15:58:370,-6.120563904
20160816_1416_1/0,63,6.252822579,88.3,88,16-08-16,14:16:00:374,-6.252822579
20160816_1416_1/1,37,6.155338985,65.9,40.7,16-08-16,14:16:01:266,-6.155338985
20160816_1416_1/2,53,5.968792239,92,88.8,16-08-16,14:16:03:037,-5.968792239
20160816_1416_1/3,50,5.967276045,91.5,87.3,16-08-16,14:16:03:068,-5.967276045
20160816_1416_1/4,62,5.911078428,61,38.8,16-08-16,14:16:03:741,-5.911078428
20160816_1416_1/5,34,6.100516244,91,89,16-08-16,14:16:05:302,-6.100516244
20160816_1416_1/6,34,5.94375401,94.8,90.3,16-08-16,14:16:09:939,-5.94375401
20160816_1416_0/1,25,0.175338934,31.6,93.6,16-08-16,14:16:11:892,2.96625372
20160816_1416_1/8,38,5.948513924,94.2,83.6,16-08-16,14:16:12:444,-5.948513924
20160816_1416_0/2,108,2.436559738,36.4,76.6,16-08-16,14:16:20:350,0.705032915
20160816_1416_0/4,28,3.514286102,143.8,92.8,16-08-16,14:16:30:047,-0.372693448
