1,714.0,5.85197862975,16,8,5
105,940.0,2.8971388987,16,53,4
110,922.0,3.25255444182,16,52,5
116,784.0,3.21551799712,16,15,5
124,786.6666666666666,3.47005756651,16,22,3
133,308.0,0.0279295554506,16,20,5
135,431.6666666666667,4.34639803999,16,20,6
146,982.5,3.2409964119,16,40,4
147,1064.4444444444443,3.23876654478,16,40,9
15,335.7142857142857,0.822340413443,16,10,7
150,674.2857142857143,3.23613915475,16,41,7
159,280.0,0.356272764575,16,30,5
165,742.5,0.581551863772,16,28,4
184,400.0,1.48854939062,16,31,3
2,614.0,5.97763552479,16,9,5
21,805.0,5.93794631596,16,8,4
22,492.0,5.78378897153,16,9,5
23,511.25,5.84249076715,16,9,8
25,556.6666666666666,5.85820375989,16,9,6
26,575.0,5.83632070314,16,10,6
28,597.5,5.81286359457,16,10,4
29,603.3333333333334,5.93596456236,16,0,3
3,776.0,5.95165625183,16,8,5
31,957.5,1.36041180003,16,1,4
34,521.8181818181819,6.01596310129,16,0,11
4,577.5,5.85517713465,16,9,4
47,320.0,5.75081232567,16,1,4
50,804.0,6.16294852801,16,6,5
51,675.7142857142857,6.02235821903,16,6,7
53,730.0,5.97148778848,16,7,4
54,771.25,6.01225319258,16,7,8
57,352.5,2.65748365602,16,4,4
58,517.1428571428571,6.07242283847,16,5,7
60,586.6666666666666,5.82139908269,16,6,6
61,527.6923076923077,5.73749187488,16,3,13
63,571.6666666666666,5.9332049201,16,3,6
65,740.9090909090909,6.17590660099,16,3,11
7,550.0,2.1202148526,16,9,3
81,312.5,6.05544375459,16,5,4
85,682.0,0.462484432007,16,6,5
86,352.5,6.21844171879,16,4,4
87,529.3333333333334,6.11044548634,16,4,15
88,456.6666666666667,5.80200966162,16,6,3
