key,length,raw_angle,x0,y0,date,time,cam_angle
20160816_1310_1/3,99,2.136329377,52.2,98,16-08-16,13:10:03:755,-2.136329377
20160816_1310_1/4,33,0.436027295,71.2,48.2,16-08-16,13:10:04:607,-0.436027295
20160816_1310_1/5,88,2.221059165,51.7,96.7,16-08-16,13:10:06:925,-2.221059165
20160816_1310_0/0,39,0.014783219,118.2,93.8,16-08-16,13:10:07:285,3.126809434
20160816_1310_1/6,27,0.889628766,83.2,41,16-08-16,13:10:08:177,-0.889628766
20160816_1310_1/7,24,4.032892622,84.6,40.8,16-08-16,13:10:08:208,-4.032892622
20160816_1310_1/9,114,2.198240844,53.8,92.3,16-08-16,13:10:09:943,-2.198240844
20160816_1310_1/10,112,2.208430519,55.4,91.8,16-08-16,13:10:09:959,-2.208430519
20160816_1310_1/12,27,5.545627211,73,108,16-08-16,13:10:13:380,-5.545627211
20160816_1310_1/13,26,4.887570053,79.2,49.5,16-08-16,13:10:20:030,-4.887570053
20160816_1310_1/14,25,4.912476786,77.3,49.1,16-08-16,13:10:20:030,-4.912476786
20160816_1310_1/15,25,1.906282986,86,51.5,16-08-16,13:10:23:814,-1.906282986
20160816_1310_1/16,47,4.897206851,87.5,50.8,16-08-16,13:10:28:320,-4.897206851
20160816_1310_1/17,32,2.543904743,82.8,73.5,16-08-16,13:10:29:418,-2.543904743
20160816_1310_1/18,22,4.73255895,84.4,55,16-08-16,13:10:31:556,-4.73255895
20160816_1310_1/20,42,4.334606977,89,54.2,16-08-16,13:10:33:225,-4.334606977
20160816_1310_1/23,32,4.770433409,77.8,56,16-08-16,13:10:37:033,-4.770433409
20160816_1310_1/24,26,5.73860627,85.8,77.2,16-08-16,13:10:38:533,-5.73860627
20160816_1310_1/25,26,4.36286576,90.1,53.6,16-08-16,13:10:44:228,-4.36286576
20160816_1310_1/27,23,4.118115952,84.2,53.7,16-08-16,13:10:46:397,-4.118115952
20160816_1311_1/1,24,3.084047297,18,94.5,16-08-16,13:11:19:211,-3.084047297
20160816_1311_1/3,38,2.949971398,18.2,94.7,16-08-16,13:11:22:660,-2.949971398
20160816_1311_1/4,102,3.056139769,19,97,16-08-16,13:11:23:410,-3.056139769
20160816_1311_1/5,47,6.209715216,18.1,94.6,16-08-16,13:11:24:830,-6.209715216
20160816_1311_1/6,27,3.560893974,19,94.4,16-08-16,13:11:26:800,-3.560893974
20160816_1311_1/7,62,0.009570828,18.5,94.3,16-08-16,13:11:27:628,-0.009570828
20160816_1311_0/0,25,2.279163247,122.8,10.2,16-08-16,13:11:30:970,0.862429406
20160816_1312_0/6,24,4.779032365,37.8,85.8,16-08-16,13:12:43:620,-1.637439712
20160816_1312_0/10,22,2.305333181,68.4,33.4,16-08-16,13:12:50:836,0.836259473
20160816_1312_1/1,26,3.710357976,50.6,49,16-08-16,13:12:59:787,-3.710357976
20160816_1313_0/7,28,3.154524148,35,78,16-08-16,13:13:27:723,-0.012931494
20160816_1313_0/8,52,0.145677626,112.6,66.4,16-08-16,13:13:31:900,2.995915027
20160816_1313_0/11,44,5.909611469,93.8,52.3,16-08-16,13:13:49:715,-2.768018816
20160816_1314_1/2,42,5.910582483,88.8,68.5,16-08-16,13:14:22:469,-5.910582483
20160816_1314_1/3,50,4.057036033,91.8,65.8,16-08-16,13:14:23:975,-4.057036033
20160816_1314_1/4,39,4.306841498,86,78.8,16-08-16,13:14:26:265,-4.306841498
20160816_1314_1/9,75,5.740513532,106,79.4,16-08-16,13:14:44:496,-5.740513532
20160816_1314_1/10,22,4.49071505,106,113.5,16-08-16,13:14:47:955,-4.49071505
20160816_1315_1/0,34,3.694718868,68,60.3,16-08-16,13:15:02:863,-3.694718868
20160816_1315_1/1,33,3.705536427,67.3,58.3,16-08-16,13:15:02:863,-3.705536427
20160816_1315_1/2,26,5.51575677,95.5,109.3,16-08-16,13:15:05:123,-5.51575677
20160816_1315_1/3,22,2.058328959,64.5,66,16-08-16,13:15:06:452,-2.058328959
20160816_1315_1/4,22,5.143560752,97.6,104.1,16-08-16,13:15:14:743,-5.143560752
20160816_1315_1/6,30,4.720352095,95,96,16-08-16,13:15:20:337,-4.720352095
20160816_1315_1/7,25,4.121653779,99.8,100.2,16-08-16,13:15:22:904,-4.121653779
20160816_1315_1/8,24,4.000493442,97.2,100.5,16-08-16,13:15:22:923,-4.000493442
20160816_1315_1/9,33,3.571948237,63,51.5,16-08-16,13:15:23:906,-3.571948237
20160816_1315_1/10,30,3.590344312,62.6,47.9,16-08-16,13:15:23:938,-3.590344312
20160816_1315_1/12,22,4.140118997,62,48,16-08-16,13:15:26:916,-4.140118997
20160816_1315_1/13,29,4.548186766,95.4,105.4,16-08-16,13:15:40:972,-4.548186766
20160816_1315_1/14,26,1.484650101,79,115.3,16-08-16,13:15:44:550,-1.484650101
20160816_1315_1/15,22,1.484485396,76.8,115.3,16-08-16,13:15:44:581,-1.484485396
20160816_1315_0/6,50,0.63451543,75.5,24,16-08-16,13:15:51:189,2.507077224
20160816_1315_1/16,35,5.902984502,30.5,35,16-08-16,13:15:57:222,-5.902984502
20160816_1316_1/0,45,6.071677085,33,19,16-08-16,13:16:03:790,-6.071677085
20160816_1316_1/1,40,5.850028911,30.3,18.8,16-08-16,13:16:04:669,-5.850028911
20160816_1316_1/2,36,2.09944124,32.3,21,16-08-16,13:16:04:700,-2.09944124
20160816_1316_1/3,88,2.526933367,120.8,80,16-08-16,13:16:32:594,-2.526933367
20160816_1317_0/0,73,0.734614266,38.6,38.4,16-08-16,13:17:11:053,2.406978388
20160816_1317_0/2,30,0.669451841,75,22.5,16-08-16,13:17:18:009,2.472140812
20160816_1317_1/1,22,4.992115648,18.8,84,16-08-16,13:17:18:787,-4.992115648
20160816_1318_1/0,23,4.919920742,82.5,101.5,16-08-16,13:18:10:557,-4.919920742
20160816_1318_1/1,23,0.204392288,80.4,92.2,16-08-16,13:18:48:616,-0.204392288
20160816_1319_0/1,31,5.410470825,72.8,35.8,16-08-16,13:19:01:829,-2.268878172
20160816_1319_0/2,67,5.512766634,72,39.3,16-08-16,13:19:04:786,-2.37117398
20160816_1319_0/3,95,5.41930552,69.8,52.5,16-08-16,13:19:08:619,-2.277712867
20160816_1319_1/1,70,5.975400914,107.1,78.6,16-08-16,13:19:09:755,-5.975400914
20160816_1319_0/5,91,5.219113666,76.8,49.2,16-08-16,13:19:12:847,-2.077521013
20160816_1319_0/6,63,4.954606819,74.8,59.4,16-08-16,13:19:16:059,-1.813014166
20160816_1319_0/8,44,5.878266076,75,56.3,16-08-16,13:19:19:973,-2.736673423
20160816_1319_0/9,109,5.242104421,71.6,55.6,16-08-16,13:19:22:633,-2.100511767
20160816_1319_0/10,101,5.61115386,75.7,51.2,16-08-16,13:19:25:844,-2.469561207
20160816_1319_0/11,43,4.931190395,85.4,60.7,16-08-16,13:19:36:299,-1.789597742
20160816_1319_0/13,37,4.851989195,83.2,60,16-08-16,13:19:41:198,-1.710396541
20160816_1320_1/1,106,0.775502675,96.8,103.8,16-08-16,13:20:18:032,-0.775502675
20160816_1320_1/3,36,3.227826086,42,32.3,16-08-16,13:20:26:284,-3.227826086
20160816_1320_1/4,35,3.197835433,43.8,32.4,16-08-16,13:20:26:299,-3.197835433
20160816_1320_1/5,105,5.635708778,85.5,69.3,16-08-16,13:20:28:193,-5.635708778
20160816_1320_1/6,107,5.125932588,84.8,73.5,16-08-16,13:20:32:752,-5.125932588
20160816_1320_1/7,106,5.154679709,85,72,16-08-16,13:20:32:768,-5.154679709
20160816_1320_1/9,107,2.220768781,79.5,80.3,16-08-16,13:20:37:081,-2.220768781
20160816_1320_1/11,48,5.657651776,83.9,83.2,16-08-16,13:20:42:020,-5.657651776
20160816_1320_1/12,95,5.67472698,75.4,83.8,16-08-16,13:20:44:415,-5.67472698
20160816_1320_1/13,120,5.545452125,77.5,85.8,16-08-16,13:20:49:181,-5.545452125
20160816_1320_0/0,32,2.957323075,84.8,94,16-08-16,13:20:49:772,0.184269579
20160816_1320_1/15,113,5.69952089,81,84,16-08-16,13:20:52:953,-5.69952089
20160816_1321_1/1,108,5.539362849,78.5,83.5,16-08-16,13:21:18:111,-5.539362849
20160816_1321_1/2,95,2.129413411,33.4,61.8,16-08-16,13:21:19:822,-2.129413411
20160816_1321_1/3,82,5.518723585,79.3,84.3,16-08-16,13:21:21:176,-5.518723585
20160816_1321_1/5,127,5.404789386,77.8,85.5,16-08-16,13:21:23:650,-5.404789386
20160816_1321_0/2,31,1.343586035,61,63.4,16-08-16,13:21:25:666,1.798006618
20160816_1321_1/6,40,3.898334182,126.8,36.3,16-08-16,13:21:26:359,-3.898334182
20160816_1321_1/7,102,5.72552734,76.5,83.5,16-08-16,13:21:27:187,-5.72552734
20160816_1321_1/8,67,5.661316303,81.4,83.6,16-08-16,13:21:32:394,-5.661316303
20160816_1321_1/9,66,5.651003064,80.5,82.4,16-08-16,13:21:32:409,-5.651003064
20160816_1321_0/4,50,1.891803393,66,66.6,16-08-16,13:21:34:538,1.249789261
20160816_1321_1/10,108,5.838254234,78.8,79,16-08-16,13:21:35:446,-5.838254234
20160816_1321_1/12,109,5.486392147,79.2,80.8,16-08-16,13:21:39:112,-5.486392147
20160816_1321_1/11,110,2.334906324,80.5,80,16-08-16,13:21:39:112,-2.334906324
20160816_1321_1/13,94,5.666169116,79.3,87.3,16-08-16,13:21:43:223,-5.666169116
20160816_1321_1/14,78,5.508205732,78.8,84,16-08-16,13:21:46:549,-5.508205732
20160816_1321_1/15,30,5.920763275,76,86.8,16-08-16,13:21:49:818,-5.920763275
20160816_1321_1/16,61,5.202234252,80.9,86.9,16-08-16,13:21:50:307,-5.202234252
20160816_1321_1/17,60,5.211220514,82.8,86.1,16-08-16,13:21:50:323,-5.211220514
20160816_1321_1/18,93,5.359577841,73,83.5,16-08-16,13:21:53:165,-5.359577841
20160816_1321_1/19,108,5.503328212,70.2,81.4,16-08-16,13:21:56:615,-5.503328212
20160816_1321_1/20,110,5.647926247,71.8,79.3,16-08-16,13:21:59:554,-5.647926247
20160816_1322_1/0,25,5.510264743,63.3,97.3,16-08-16,13:22:01:332,-5.510264743
20160816_1322_1/2,65,5.623536297,74.5,82,16-08-16,13:22:02:941,-5.623536297
20160816_1322_1/3,122,5.726973032,71.5,83.3,16-08-16,13:22:06:487,-5.726973032
20160816_1322_1/4,28,5.655098403,79.8,82.2,16-08-16,13:22:07:409,-5.655098403
20160816_1322_1/5,64,5.803987816,72.5,84,16-08-16,13:22:10:421,-5.803987816
20160816_1322_1/7,105,5.509738377,78,73.3,16-08-16,13:22:13:400,-5.509738377
20160816_1322_1/8,93,5.428851074,68.8,68,16-08-16,13:22:17:561,-5.428851074
20160816_1322_1/10,99,5.204394525,74.5,71.8,16-08-16,13:22:20:618,-5.204394525
20160816_1322_1/11,62,5.214530032,77.3,75.5,16-08-16,13:22:20:976,-5.214530032
20160816_1322_1/12,32,2.753655716,70.2,71.8,16-08-16,13:22:24:265,-2.753655716
20160816_1322_1/15,86,5.995590874,66.8,77.2,16-08-16,13:22:27:094,-5.995590874
20160816_1322_1/16,70,5.353084512,66,73.2,16-08-16,13:22:30:400,-5.353084512
20160816_1322_0/1,27,2.90941391,93,72.8,16-08-16,13:22:30:728,0.232178744
20160816_1322_1/17,99,5.481895848,61.6,76.1,16-08-16,13:22:33:175,-5.481895848
20160816_1322_1/18,104,5.794774812,63.3,76.3,16-08-16,13:22:35:760,-5.794774812
20160816_1322_1/21,33,5.108346821,126.8,39.2,16-08-16,13:22:38:465,-5.108346821
20160816_1322_1/22,103,5.524912021,66.2,72.6,16-08-16,13:22:38:913,-5.524912021
20160816_1322_0/2,26,3.121075229,91.5,78.2,16-08-16,13:22:39:494,0.020517424
20160816_1322_1/25,60,5.933638287,70.7,76.8,16-08-16,13:22:42:976,-5.933638287
20160816_1322_1/27,58,5.746157389,63.5,78,16-08-16,13:22:45:863,-5.746157389
20160816_1322_1/26,43,0.821851585,126,38.3,16-08-16,13:22:45:925,-0.821851585
20160816_1323_1/3,22,0.066610081,21.3,42.8,16-08-16,13:23:04:473,-0.066610081
20160816_1323_1/5,22,6.155123862,128.6,34.8,16-08-16,13:23:08:090,-6.155123862
20160816_1323_1/7,37,6.033449032,108.3,89.5,16-08-16,13:23:13:437,-6.033449032
20160816_1323_1/8,37,5.69854365,131.8,35.6,16-08-16,13:23:14:349,-5.69854365
20160816_1323_0/2,25,5.98548482,105.8,16.5,16-08-16,13:23:14:829,-2.843892166
20160816_1323_0/3,99,0.134349974,50.8,80.2,16-08-16,13:23:18:036,3.00724268
20160816_1323_0/4,96,0.075216286,52,81.9,16-08-16,13:23:18:066,3.066376368
20160816_1323_1/9,23,3.291563868,131.5,35.5,16-08-16,13:23:20:530,-3.291563868
20160816_1323_1/10,22,5.913092949,131,35.6,16-08-16,13:23:22:177,-5.913092949
20160816_1323_1/11,38,3.396092216,130.4,35.8,16-08-16,13:23:39:692,-3.396092216
20160816_1323_0/5,23,3.283423552,137,28,16-08-16,13:23:49:204,-0.141830898
20160816_1323_1/12,25,3.453006054,128.5,39,16-08-16,13:23:50:130,-3.453006054
20160816_1323_1/13,33,0.306851995,126.8,40.4,16-08-16,13:23:54:059,-0.306851995
20160816_1323_1/14,34,5.041724556,127.2,41,16-08-16,13:23:58:579,-5.041724556
20160816_1324_0/0,131,2.538013512,41,61.2,16-08-16,13:24:01:193,0.603579142
20160816_1324_1/4,32,3.390586304,23,29.8,16-08-16,13:24:18:478,-3.390586304
20160816_1324_1/6,32,0.430566181,22.5,30.3,16-08-16,13:24:20:282,-0.430566181
20160816_1324_1/7,71,5.851680594,83.3,91.5,16-08-16,13:24:33:392,-5.851680594
20160816_1324_1/8,23,3.299766406,21.5,28,16-08-16,13:24:34:509,-3.299766406
20160816_1324_1/9,30,5.860804633,127.3,46,16-08-16,13:24:35:179,-5.860804633
20160816_1324_0/2,54,0.040575411,133,10.5,16-08-16,13:24:36:149,3.101017243
20160816_1324_1/10,55,5.495226854,83.4,94.8,16-08-16,13:24:37:547,-5.495226854
20160816_1324_1/14,68,5.682272287,88.2,55.4,16-08-16,13:24:54:069,-5.682272287
20160816_1324_1/15,56,5.851800338,90.5,73,16-08-16,13:24:56:303,-5.851800338
20160816_1325_1/0,66,0.097831121,93.1,76.4,16-08-16,13:25:00:773,-0.097831121
20160816_1325_1/1,44,6.130043932,50.8,94,16-08-16,13:25:19:446,-6.130043932
20160816_1325_1/2,24,3.284372091,57.4,92,16-08-16,13:25:20:077,-3.284372091
20160816_1325_1/3,89,5.898594076,54.6,87,16-08-16,13:25:25:678,-5.898594076
20160816_1325_0/0,43,0.35927568,106.6,84.4,16-08-16,13:25:25:907,2.782316974
20160816_1325_1/4,94,5.740398511,57.7,78.8,16-08-16,13:25:31:936,-5.740398511
20160816_1325_1/5,112,5.733990427,57.3,80.5,16-08-16,13:25:35:042,-5.733990427
20160816_1325_1/6,31,5.046149486,126.3,52,16-08-16,13:25:38:110,-5.046149486
20160816_1325_1/7,91,5.470010799,55.5,78.5,16-08-16,13:25:38:645,-5.470010799
20160816_1325_0/2,46,5.65115893,106.6,82.4,16-08-16,13:25:38:848,-2.509566277
20160816_1325_1/8,71,5.69294104,55.7,73.8,16-08-16,13:25:42:122,-5.69294104
20160816_1325_1/9,102,5.729342146,53.5,80.4,16-08-16,13:25:44:673,-5.729342146
20160816_1325_1/10,97,5.74799417,51.5,80.8,16-08-16,13:25:44:720,-5.74799417
20160816_1325_1/11,99,5.414102087,56.1,78.6,16-08-16,13:25:48:323,-5.414102087
20160816_1325_1/12,83,5.651104219,53.4,81.4,16-08-16,13:25:51:779,-5.651104219
20160816_1325_1/14,36,5.807374526,60.8,68.8,16-08-16,13:25:58:227,-5.807374526
20160816_1326_1/0,80,5.702266316,54.6,67.1,16-08-16,13:26:00:784,-5.702266316
20160816_1326_1/3,76,5.338044229,60.8,76.5,16-08-16,13:26:07:505,-5.338044229
20160816_1326_1/4,32,5.28365391,63.3,80.2,16-08-16,13:26:07:942,-5.28365391
20160816_1326_1/5,47,5.54752886,69,68.5,16-08-16,13:26:10:878,-5.54752886
20160816_1326_1/6,65,5.543749754,70.6,73.5,16-08-16,13:26:13:585,-5.543749754
20160816_1327_0/1,43,5.110710339,57.8,88.8,16-08-16,13:27:17:756,-1.969117686
20160816_1327_0/3,102,0.144006839,39.8,32,16-08-16,13:27:36:001,2.997585814
20160816_1327_0/4,33,0.381490207,40.4,33,16-08-16,13:27:37:639,2.760102446
20160816_1327_0/5,55,5.261977841,40.5,33,16-08-16,13:27:38:313,-2.120385187
20160816_1327_0/6,203,2.120838519,40.5,34,16-08-16,13:27:39:590,1.020754134
20160816_1327_0/7,95,4.17344061,40,32.8,16-08-16,13:27:42:758,-1.031847956
20160816_1327_0/8,24,1.161215739,41,33.8,16-08-16,13:27:44:139,1.980376915
20160816_1327_0/9,23,0.222194327,31.4,89,16-08-16,13:27:45:938,2.919398327
20160816_1327_0/10,89,2.84827906,40.6,33.2,16-08-16,13:27:47:014,0.293313594
20160816_1327_0/11,231,2.614566254,41.5,33.3,16-08-16,13:27:48:732,0.5270264
20160816_1327_0/12,61,1.551537112,22.2,107,16-08-16,13:27:51:390,1.590055541
20160816_1327_0/13,32,2.090403222,40.8,33.8,16-08-16,13:27:52:134,1.051189431
20160816_1327_0/14,96,2.976230909,41.5,33.3,16-08-16,13:27:52:805,0.165361745
20160816_1327_0/15,36,3.287698151,41,33,16-08-16,13:27:54:162,-0.146105497
20160816_1327_0/16,55,6.02165694,41,33.8,16-08-16,13:27:54:878,-2.880064286
20160816_1327_0/17,34,5.879233297,40.8,33.2,16-08-16,13:27:58:058,-2.737640644
20160816_1327_0/18,26,2.202150758,40.8,34.3,16-08-16,13:27:59:124,0.939441896
20160816_1328_0/0,23,5.802605696,59.5,57.8,16-08-16,13:28:00:926,-2.661013042
20160816_1328_0/1,35,3.015546313,41.5,33,16-08-16,13:28:02:208,0.12604634
20160816_1328_0/2,27,3.486662317,41.3,32.8,16-08-16,13:28:05:470,-0.345069664
20160816_1328_0/3,26,0.195345015,41.3,33.8,16-08-16,13:28:06:095,2.946247638
20160816_1328_0/4,41,3.138872505,41.5,34,16-08-16,13:28:06:753,0.002720149
20160816_1328_0/5,45,1.84889908,41.3,33.8,16-08-16,13:28:07:535,1.292693573
20160816_1328_0/6,32,2.495611526,40.8,33.7,16-08-16,13:28:08:350,0.645981128
20160816_1328_0/7,58,0.096225667,40.8,33.6,16-08-16,13:28:10:806,3.045366987
20160816_1328_0/9,40,0.325529396,41,33.8,16-08-16,13:28:12:643,2.816063258
20160816_1328_0/10,33,3.325856297,41.5,33.5,16-08-16,13:28:13:409,-0.184263643
20160816_1328_0/11,51,0.31213706,40.6,32.8,16-08-16,13:28:14:141,2.829455594
20160816_1328_0/12,50,6.186914577,39.3,34.3,16-08-16,13:28:19:396,-3.045321924
20160816_1328_0/13,77,1.009477843,40.3,34.5,16-08-16,13:28:22:285,2.13211481
20160816_1328_0/14,39,3.49001933,40,33.8,16-08-16,13:28:23:490,-0.348426676
20160816_1328_0/15,57,0.798509699,40,34.5,16-08-16,13:28:24:173,2.343082954
20160816_1329_1/1,52,5.803592215,103.8,70,16-08-16,13:29:44:572,-5.803592215
20160816_1329_1/2,51,5.813564543,103,68.2,16-08-16,13:29:44:588,-5.813564543
20160816_1329_1/4,32,1.209958448,143.8,116,16-08-16,13:29:57:172,-1.209958448
20160816_1330_0/4,41,0.057353764,109,25.8,16-08-16,13:30:09:415,3.08423889
20160816_1330_1/1,75,5.827878265,102.8,76.8,16-08-16,13:30:10:403,-5.827878265
20160816_1330_1/2,66,5.597622726,102.3,76.3,16-08-16,13:30:12:960,-5.597622726
20160816_1330_1/4,77,5.66883339,97.4,77.4,16-08-16,13:30:15:335,-5.66883339
20160816_1330_1/5,73,5.684112747,96.5,79.5,16-08-16,13:30:15:382,-5.684112747
20160816_1330_1/6,57,5.994622519,95.8,81,16-08-16,13:30:17:644,-5.994622519
20160816_1330_1/7,50,5.745047316,98.7,85.2,16-08-16,13:30:20:035,-5.745047316
20160816_1330_1/8,66,5.974785002,96.3,85.8,16-08-16,13:30:22:019,-5.974785002
20160816_1330_1/9,70,5.402459363,96.3,83,16-08-16,13:30:24:324,-5.402459363
20160816_1330_1/10,89,3.32265843,127.3,99.8,16-08-16,13:30:26:291,-3.32265843
20160816_1330_1/11,53,5.953541534,94.4,85.2,16-08-16,13:30:26:673,-5.953541534
20160816_1330_1/12,64,5.706235046,96.4,87.4,16-08-16,13:30:29:489,-5.706235046
20160816_1331_0/5,34,3.179892968,109,25.8,16-08-16,13:31:28:279,-0.038300314
20160816_1331_0/6,37,3.349962609,109.8,25.8,16-08-16,13:31:32:335,-0.208369955
20160816_1331_0/7,25,0.194246918,109,26,16-08-16,13:31:33:934,2.947345736
20160816_1331_0/8,31,0.09809999,108.6,25.6,16-08-16,13:31:35:992,3.043492664
20160816_1331_0/12,36,3.285205198,108.8,24.4,16-08-16,13:31:56:574,-0.143612545
20160816_1332_1/1,51,2.231128694,48.5,64.5,16-08-16,13:32:10:798,-2.231128694
20160816_1332_1/5,37,6.007186828,120.6,66.4,16-08-16,13:32:25:103,-6.007186828
