101,892.5,1.24275680488,11,19,4
11,1010.0,3.00577863419,11,39,4
112,820.0,2.95741648134,11,23,5
113,770.0,2.92787156258,11,23,6
114,858.5714285714286,3.03398310364,11,23,7
115,960.0,2.78365207732,11,22,3
116,861.1111111111111,3.13971382872,11,22,9
119,445.0,1.35891608068,11,22,8
12,810.0,2.89648363284,11,42,7
120,624.0,1.54983914155,11,23,5
124,687.1428571428571,1.05612514735,11,22,7
125,1268.0,3.10362134731,11,21,5
128,691.6666666666666,2.91810334465,11,22,6
129,904.2857142857143,2.98172930398,11,22,7
131,788.0,1.25509578514,11,21,5
132,904.2857142857143,1.35690106755,11,21,7
134,350.0,1.16095768295,11,21,4
135,534.2857142857143,1.30730360766,11,21,7
137,576.0,1.392629576,11,21,5
14,957.5,2.71619827116,11,42,4
21,356.6666666666667,0.116132822697,11,45,3
22,322.0,6.15307753926,11,46,5
23,597.5,2.85702527898,11,45,4
24,630.0,2.45178133928,11,45,5
27,752.8571428571429,2.96079501609,11,43,7
28,690.0,2.91600741847,11,42,6
30,660.0,2.97925226392,11,44,6
32,707.1428571428571,2.83733593323,11,44,7
34,527.5,1.24083771769,11,44,4
35,502.85714285714283,1.46239901094,11,45,7
36,640.0,0.960696184567,11,48,3
37,592.5,1.453813406,11,48,4
38,601.6666666666666,1.13809631594,11,48,6
39,250.0,5.26361593229,11,46,4
41,550.0,1.44829321696,11,45,8
42,463.6363636363636,1.41115891946,11,45,11
43,685.0,1.11179876511,11,46,4
44,517.5,0.918805234694,11,46,4
45,490.0,1.59588299869,11,47,3
46,452.85714285714283,1.3818138721,11,47,7
47,946.0,0.785437096358,11,58,5
48,852.5,1.22416443789,11,59,4
49,977.0,1.1178421591,11,59,10
56,367.5,1.41380617633,11,53,4
57,439.0,1.29580516987,11,53,10
6,780.0,1.09301282316,11,43,4
63,530.0,1.1035679433,11,52,6
64,507.5,1.40194780069,11,51,4
67,918.3333333333334,0.673886476604,11,11,6
70,603.3333333333334,1.50789444184,11,9,6
74,691.1111111111111,1.75536608938,11,8,9
79,800.0,3.17408797583,11,4,5
80,822.5,1.97633968028,11,6,4
81,817.5,1.6503029603,11,6,4
85,450.0,5.96355838784,11,3,6
9,826.6666666666666,2.97130207466,11,40,6
96,832.5,0.981800460102,11,18,4
99,755.7142857142857,5.92474457548,11,20,7
