108,337.5,5.27481704998,12,57,4
113,622.0,5.98429666926,12,57,5
115,581.6666666666666,6.00098500673,12,57,6
121,462.0,0.598846019858,12,17,5
123,560.0,0.943815499763,12,18,4
124,345.0,0.969669282261,12,18,4
141,332.5,1.74353401352,12,19,4
143,320.0,1.70007034853,12,26,3
147,280.0,1.14834736021,12,26,6
148,664.2857142857143,0.725461736695,12,26,7
149,312.0,5.40888565184,12,27,5
15,266.0,1.89604117695,12,11,5
150,256.0,5.35222721571,12,25,5
152,553.75,0.925319802482,12,25,8
153,585.7142857142857,0.693811029588,12,25,7
154,758.0,0.602050804089,12,25,5
156,273.3333333333333,1.5849655287,12,24,3
159,600.0,1.10914314755,12,27,6
160,503.3333333333333,1.21265743444,12,27,6
163,542.5,0.652393377011,12,26,4
164,720.0,0.675943636422,12,26,5
165,577.5,0.977527975132,12,26,4
170,700.0,0.767401117814,12,25,4
173,527.7777777777778,0.80263033513,12,26,9
175,568.3333333333334,1.16041115011,12,29,6
176,360.0,0.963732780646,12,29,4
178,438.3333333333333,0.844353581173,12,28,6
181,343.3333333333333,2.03378249781,12,31,3
182,363.3333333333333,1.4006813597,12,31,3
186,897.5,0.741373963664,12,30,8
189,297.5,1.21378344798,12,32,4
196,306.0,0.942341609823,12,33,5
197,618.5714285714286,1.1428164706,12,32,7
198,790.0,0.708345109886,12,32,3
199,475.0,0.873351351279,12,33,4
20,564.1666666666666,1.32186412441,12,12,12
202,741.4285714285714,1.00066523582,12,34,7
204,900.0,0.684832237355,12,32,4
206,865.0,0.957414513228,12,31,6
207,737.5,0.496706399516,12,32,4
208,905.0,0.847565978596,12,32,4
209,820.0,0.657381739444,12,33,4
210,826.0,1.11741669603,12,33,5
212,960.0,0.810178516733,12,33,9
215,770.0,0.846805950854,12,34,5
219,672.5,0.85888127847,12,34,4
22,656.25,1.23441045985,12,11,8
225,390.0,0.525032124342,12,36,4
229,295.0,5.0732553631,12,34,6
232,382.0,5.2703032214,12,41,5
235,513.3333333333334,1.18030920882,12,39,6
238,400.0,1.05248514506,12,36,4
239,784.2857142857143,0.700795945845,12,36,7
243,678.8888888888889,0.745302995601,12,37,9
247,752.0,0.974524789945,12,38,5
253,512.5,0.717568279749,12,41,4
254,672.5,0.787898172303,12,41,8
26,565.0,0.999835960935,12,13,4
260,265.0,1.26884586542,12,44,4
261,344.44444444444446,1.50261748704,12,45,9
274,356.6666666666667,1.72248224551,12,46,3
276,260.0,2.00620210029,12,45,3
28,776.0,2.54427842359,12,9,5
30,602.0,2.41639761648,12,11,5
31,511.6666666666667,2.42211069634,12,11,6
33,713.75,1.24006571689,12,10,8
34,354.0,1.57353026564,12,9,5
37,468.0,1.27461469134,12,11,5
39,454.2857142857143,1.15241562091,12,11,7
4,682.0,0.869440284441,12,14,5
42,662.8571428571429,1.12051650284,12,11,7
45,800.0,0.946780796963,12,0,6
47,870.0,1.05641665552,12,0,10
48,833.3333333333334,1.37763734681,12,1,3
49,846.6666666666666,1.38561790909,12,1,6
5,674.4444444444445,0.886848130688,12,15,9
52,930.0,0.982328757002,12,2,7
53,546.0,1.29614407187,12,2,5
55,345.0,1.06777643977,12,2,4
56,290.0,1.86111788002,12,4,6
65,362.85714285714283,1.80918210306,12,7,7
68,600.0,1.06865770394,12,4,4
69,336.6666666666667,0.975154105295,12,4,3
70,712.5,1.2023669346,12,4,8
71,742.5,0.899634712217,12,3,4
76,283.3333333333333,5.66358720858,12,7,6
8,612.0,0.836485821333,12,9,10
87,300.0,2.21901984431,12,50,4
92,308.0,1.66152640834,12,51,5
